Call  Failure,Complains,Subscription  Length,Charge  Amount,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Customer Value,Churn,Average of use,cluster
13,0,40,4,511,25,4,1,1,1378.575,0,0.9362453464036998,1
18,0,39,3,178,47,2,1,1,1547.46,0,0.8669448577710002,1
12,0,39,4,214,43,3,1,1,1156.28,0,0.7929777282083106,1
9,0,39,0,28,28,2,1,2,207.45,0,0.6875761355104899,0
11,0,40,0,41,25,3,1,2,229.8,0,0.6403908281206344,0
12,0,39,3,412,60,3,1,1,1990.24,0,0.6833675810520975,2
16,0,39,4,39,64,4,1,1,411.0,0,0.7942338705392189,0
17,0,39,4,136,54,2,2,1,959.13,0,0.8738648877719254,3
30,0,38,1,29,59,5,1,1,215.235,0,1.0057456042762607,0
22,0,38,4,54,41,3,1,1,489.48,0,0.6845577653461187,0
10,0,36,3,28,31,3,1,1,263.32,0,0.9717420364103693,0
10,0,38,3,28,23,4,1,1,135.35,0,0.7158548778499515,0
12,0,35,4,42,39,5,1,1,180.045,0,0.7581004386910882,0
9,0,38,4,32,19,5,1,1,66.945,0,0.7109052354816487,0
34,0,33,6,28,97,2,2,1,901.53,0,0.7486638274903281,3
15,0,36,6,299,50,3,2,1,1516.08,0,0.6899856224412163,1
11,0,38,3,30,45,3,1,1,308.84,0,0.5801041687301027,0
15,0,38,3,203,40,2,1,1,1082.43,0,0.6366279485889939,3
13,0,29,4,221,28,3,2,1,974.88,0,0.5373926511507124,3
13,0,28,3,58,85,5,1,1,124.92,0,0.5592694076063619,0
20,0,29,0,38,24,3,1,2,217.84,0,0.5022523930555025,0
9,0,28,0,49,20,4,1,2,166.4,0,0.7462017435158349,0
19,0,27,3,47,30,2,1,1,309.51,0,0.5536456209489189,0
11,0,27,3,36,40,3,1,1,312.28,0,0.6386589952758756,0
11,0,20,3,56,31,3,1,1,329.68,0,0.7088955375280845,0
25,0,19,4,113,59,2,2,1,843.975,0,0.5736508946886927,3
21,0,17,3,101,57,5,1,1,301.875,0,0.6295826353400172,0
17,0,18,6,59,36,3,2,1,388.76,0,0.7064463316541242,0
11,0,11,4,243,27,3,2,1,1186.04,0,0.9461962146530597,1
9,0,40,0,7,4,3,1,1,193.68,0,0.6999646844986688,0
5,0,41,0,7,2,3,1,2,40.44,0,0.6136830092056984,0
11,0,39,0,345,11,3,1,1,1468.56,0,0.49607450181998153,1
11,0,40,0,7,22,1,1,1,256.575,0,0.7174463247210815,0
5,0,40,0,7,20,2,1,1,128.34,0,0.49927772117809444,0
12,0,40,0,18,15,3,1,1,214.32,0,0.5559460590464603,0
5,0,40,0,271,5,3,1,1,1168.0,0,0.6847789308894286,1
14,0,39,1,130,30,3,1,1,877.48,0,0.81377516834856,3
8,0,40,0,7,31,3,1,1,573.72,0,0.8592606520450343,3
8,0,40,0,7,12,3,1,1,199.96,0,0.6367330912798539,0
7,0,40,1,7,17,3,1,1,256.56,0,0.7079636130367024,0
10,0,40,0,7,4,3,1,2,107.72,0,0.4993601456567125,0
26,0,40,2,40,19,3,1,1,762.64,0,0.7511955116963218,3
5,0,40,1,469,9,3,1,1,1988.92,0,1.1082277473675515,2
10,0,39,0,136,17,2,1,1,1303.56,0,0.884711162665889,1
5,0,39,0,172,13,3,1,1,939.48,0,0.8158862975480872,3
5,0,39,0,7,2,2,1,2,58.05,0,0.676340062243564,0
5,0,40,0,7,2,3,1,2,45.0,0,0.5257142362597413,0
5,0,39,0,370,30,3,1,1,1773.44,0,0.6817683230732275,2
8,0,39,0,7,34,4,1,1,300.5,0,0.806971774629901,0
9,0,39,0,94,24,2,1,1,715.23,0,0.9193845326824712,3
22,0,38,7,7,29,5,1,1,163.935,0,1.0643232151894775,0
5,0,36,1,7,6,3,1,1,130.52,0,1.2108932471705098,0
5,0,38,1,7,2,4,1,1,52.35,0,0.7370121595507857,0
5,0,35,0,7,9,5,1,1,109.245,0,0.7715342587162206,0
5,0,38,0,7,2,5,1,1,15.165,0,0.6136830092056984,0
26,0,33,2,7,67,2,1,1,752.13,0,0.7532689107389273,3
7,0,36,2,257,20,3,2,1,1299.28,0,0.689420005168023,1
5,0,38,0,7,15,3,1,1,168.04,0,0.5489362535490327,0
5,0,37,0,24,7,3,1,2,152.4,0,0.45160626410601945,0
7,0,38,0,161,10,2,1,1,838.53,0,0.612608318075933,3
5,0,29,1,179,2,3,2,1,758.08,0,0.4260843953109001,3
5,0,28,0,16,55,4,1,1,72.7,0,0.4738652113501359,0
12,0,29,0,7,2,3,1,2,45.04,0,0.27871340246902054,0
5,0,28,0,7,2,4,1,2,25.275,0,0.6136830092056984,0
11,0,27,1,7,2,2,1,1,74.61,0,0.4405564279194345,0
5,0,27,0,7,10,3,1,1,147.48,0,0.6188142618300866,0
5,0,20,1,14,2,2,1,1,126.99,0,0.7230001437096264,0
17,0,19,0,71,29,2,2,1,600.075,0,0.5549472779059047,3
13,0,17,0,59,27,5,1,1,220.575,0,0.6216919128820506,0
9,0,18,2,17,6,3,1,1,171.96,0,0.712870097999959,0
5,0,11,1,201,25,3,1,1,969.24,0,1.0632729222228008,3
13,0,41,2,44,23,3,1,1,370.92,0,0.6738865750181298,0
5,0,42,0,46,10,3,1,2,214.2,0,0.5443741719668056,0
15,0,40,2,398,30,3,1,1,1709.8,0,0.5098529286292003,2
15,0,41,2,40,41,1,1,1,478.28,0,0.6865012133388376,0
8,0,41,2,41,39,2,1,1,314.235,0,0.5126810442654508,0
16,0,41,3,71,34,3,1,1,455.56,0,0.5560633863310549,0
9,0,41,2,324,24,4,1,1,880.775,0,0.6463158808758463,3
18,0,40,4,183,49,3,1,1,1118.72,0,0.7861192451877327,1
12,0,41,2,39,50,3,1,1,730.96,0,0.8359072663334127,3
12,0,41,3,41,31,4,1,1,228.25,0,0.6236842738116961,0
11,0,41,2,46,18,3,1,1,441.8,0,0.6867404081178938,0
14,1,41,0,47,23,4,1,2,185.6,0,0.5135491842330312,0
30,0,41,5,93,38,3,1,1,1003.88,0,0.739187602880768,3
9,0,41,3,522,14,4,1,1,1393.85,0,0.9171450676800706,1
14,0,40,2,189,36,3,1,1,1399.96,0,0.861373588621388,1
8,0,40,3,225,32,4,1,1,737.95,0,0.777888409015036,3
5,0,40,0,39,17,3,1,2,208.84,0,0.6043860218465278,0
7,0,41,0,52,14,3,1,2,254.24,0,0.544855372352302,0
8,0,40,2,423,49,3,1,1,2014.68,0,0.6681367716743227,2
12,0,40,3,50,53,4,1,1,426.275,0,0.7853949908068923,0
13,0,40,3,147,43,3,1,1,877.0,0,0.8618062247442405,3
26,0,39,10,40,48,5,2,1,224.4,0,1.0017400429129262,0
18,0,39,3,65,30,3,1,1,513.92,0,0.6653398738572065,3
6,0,37,2,39,20,4,1,1,179.85,0,0.9547570127019511,0
6,0,39,2,39,12,4,1,1,150.625,0,0.662966563409954,0
8,0,36,3,53,28,5,1,1,189.21,0,0.7427379561481017,0
5,0,39,3,43,8,5,1,1,76.11,0,0.5819828180823188,0
30,0,34,5,39,86,2,2,1,929.025,0,0.7417786019716823,3
11,0,37,5,310,39,3,2,1,1540.52,0,0.6737546254226838,1
7,0,39,2,41,34,3,1,1,333.28,0,0.5502508986464862,0
8,0,38,0,77,26,4,1,2,246.025,0,0.48275678240981096,0
11,0,39,2,214,29,3,1,1,986.6,0,0.5991182309116689,3
9,0,30,3,232,17,3,2,1,999.32,0,0.4715215738069609,3
9,0,29,2,69,74,5,1,1,134.085,0,0.5005772092746227,0
16,0,30,0,49,13,3,1,2,242.28,0,0.40846361110442103,0
5,0,29,0,60,9,4,1,2,181.675,0,0.6643267420244533,0
15,0,28,2,58,19,2,1,1,337.005,0,0.4843416348915183,0
7,0,28,2,47,29,4,1,1,210.45,0,0.6055129446277249,0
7,0,21,2,67,20,3,1,1,354.12,0,0.6562920881707909,0
21,0,20,3,124,48,2,2,1,871.47,0,0.5551239218763346,3
17,0,18,2,112,46,5,1,1,311.04,0,0.6161697458468199,0
13,0,19,5,70,25,4,1,1,258.25,0,0.6714216530439914,0
7,0,12,3,254,16,3,1,1,1210.48,0,0.9328200338253656,1
13,0,39,0,7,15,2,1,1,239.895,0,0.7277527097374208,0
5,0,40,0,7,2,2,1,2,45.495,0,0.6136830092056984,0
15,0,38,0,334,22,2,1,1,1624.635,0,0.5505269906175427,1
15,0,39,0,7,33,1,1,1,283.47,0,0.7457779639485652,0
8,0,39,0,7,31,1,1,1,183.755,0,0.5551724333032105,0
16,0,39,1,7,26,3,1,1,189.88,0,0.591055931102398,0
9,0,39,0,260,16,3,1,1,1143.56,0,0.7370413741171705,1
18,0,38,2,119,41,3,1,1,853.04,0,0.8249122069151545,3
12,0,39,0,7,42,3,1,1,593.28,0,0.8658483159142155,3
12,0,39,1,7,23,3,1,1,219.52,0,0.6651484058223976,0
11,0,39,0,7,10,2,1,1,310.635,0,0.7283110930176122,0
14,1,39,0,7,15,3,1,2,127.28,0,0.559262992024196,0
30,0,39,3,29,30,3,1,1,738.2,0,0.7587268262059271,3
9,0,39,1,458,6,3,1,1,1964.48,0,1.1078289437730338,2
14,0,38,0,125,28,2,1,1,1276.065,0,0.8901272578775219,1
8,0,38,1,161,24,3,1,1,915.04,0,0.8313912880876688,3
5,0,38,0,7,9,2,1,2,80.055,0,0.818835395723442,0
7,0,39,0,7,6,2,1,2,72.63,0,0.7282385003712154,0
8,0,38,0,359,41,2,1,1,1967.625,0,0.6982522377888469,2
12,0,38,1,7,45,3,1,1,500.36,0,0.815968010246286,0
13,0,38,1,83,35,2,1,1,687.735,0,0.930237466895666,3
26,0,37,8,7,40,4,1,1,285.45,0,1.0661310602002911,0
6,0,35,0,7,12,3,1,1,150.08,0,1.1925441085023132,0
6,0,37,0,7,4,3,1,1,103.32,0,0.8058804505471847,0
8,0,34,1,7,20,4,1,1,194.3,0,0.7877542078684057,0
5,0,37,1,7,2,5,1,1,15.165,0,0.6136830092056984,0
30,0,32,3,7,78,2,1,1,774.135,0,0.7603410491902919,3
11,0,35,3,246,31,2,2,1,1434.195,0,0.7070585873591243,1
7,0,37,0,7,26,2,1,1,211.05,0,0.5846199578902733,0
8,0,36,0,13,18,3,1,2,127.96,0,0.5321867507653588,0
11,0,37,0,150,21,2,1,1,811.035,0,0.659570885026341,3
9,0,28,1,168,9,2,2,1,825.345,0,0.5287201136425412,3
9,0,27,0,7,66,4,1,1,62.425,0,0.5603481204470979,0
16,0,28,0,7,5,2,1,2,72.675,0,0.46582825783525494,0
5,0,27,0,7,2,4,1,2,43.125,0,0.9901605804406106,0
15,0,26,0,7,11,2,1,1,96.615,0,0.5521474933278969,0
7,0,26,0,7,21,3,1,1,167.04,0,0.6591042961160264,0
7,0,19,0,7,12,2,1,1,117.495,0,0.7922380832041763,0
21,0,18,1,60,40,1,2,1,699.82,0,0.5755635930975548,3
17,0,16,0,48,38,4,1,1,352.35,0,0.6361435535015146,0
13,0,17,3,7,17,3,1,1,151.52,0,0.754729948871876,0
7,0,10,1,190,8,3,1,1,944.8,0,1.0675801794203812,3
15,0,40,1,21,22,3,1,1,281.72,0,0.7127193472481554,0
7,0,41,0,23,9,3,1,2,125.0,0,0.7557306668617131,0
17,0,39,1,375,29,3,1,1,1620.6,0,0.5500463369192718,1
17,0,40,1,17,40,1,1,1,355.63,0,0.7282542457991371,0
10,0,40,1,18,38,2,1,1,213.885,0,0.5541797942363791,0
18,0,40,2,48,33,3,1,1,366.36,0,0.5875785700100977,0
11,0,40,1,301,23,3,1,1,1320.04,0,0.7102109084613479,1
20,0,39,3,160,48,3,1,1,1029.52,0,0.8115087525356183,3
14,0,40,1,16,49,3,1,1,641.76,0,0.854898770273291,3
14,0,40,2,18,30,3,1,1,276.0,0,0.6563679290566489,0
13,0,40,1,23,17,3,1,1,352.6,0,0.7168030691051505,0
16,0,40,0,24,22,3,1,2,207.76,0,0.5577404943713148,0
32,1,40,4,70,37,3,1,1,914.68,0,0.7529262793700592,3
11,0,40,2,499,13,3,1,1,2140.96,0,1.015159634295474,2
16,0,39,1,166,35,2,1,1,1474.605,0,0.8792827364029833,1
10,0,39,2,202,31,3,1,1,1091.52,0,0.8125219395925833,3
7,0,39,0,16,16,2,1,2,134.595,0,0.7358721252262865,0
9,0,40,0,29,13,3,1,2,165.04,0,0.6710800865312667,0
10,0,39,1,400,48,3,1,1,1925.48,0,0.6908435341780637,2
14,0,39,2,27,52,4,1,1,370.525,0,0.8056251639866356,0
15,0,39,2,124,42,2,1,1,886.275,0,0.9026204825655192,3
28,0,38,9,17,47,5,1,1,190.95,0,1.037327726916989,0
20,0,38,2,42,29,2,1,1,477.81,0,0.6941783947075691,0
8,0,36,1,16,19,3,1,1,198.56,0,1.0704414117014134,0
8,0,38,1,16,11,4,1,1,94.875,0,0.7545068262977485,0
10,0,35,2,30,27,5,1,1,155.76,0,0.7731898882334817,0
7,0,38,2,20,7,5,1,1,42.66,0,0.8163029625187191,0
32,0,33,4,16,85,2,2,1,828.675,0,0.7548116776850593,3
13,0,36,4,287,38,3,2,1,1451.32,0,0.6985525991268533,1
9,0,38,1,18,33,3,1,1,244.08,0,0.5816295883157678,0
10,0,37,0,54,25,3,1,2,304.44,0,0.534082485930258,0
13,0,38,1,191,28,2,1,1,1009.575,0,0.6469577980905706,3
11,0,29,2,209,16,3,2,1,910.12,0,0.5315398281535539,3
11,0,28,1,46,73,5,1,1,100.635,0,0.5581654613577761,0
18,0,29,0,26,12,3,1,2,153.08,0,0.4839039661997263,0
7,0,28,0,37,8,4,1,2,125.925,0,0.8303483020734304,0
17,0,27,1,35,18,2,1,1,236.655,0,0.5510320442440313,0
9,0,27,1,24,28,3,1,1,247.52,0,0.6480267452794758,0
9,0,20,1,44,19,3,1,1,264.92,0,0.7448191911042662,0
23,0,19,2,101,47,2,2,1,771.075,0,0.5741175912512659,3
19,0,17,1,89,45,5,1,1,277.575,0,0.6326951796114614,0
15,0,18,4,47,24,3,1,1,323.96,0,0.7288793206430647,0
9,0,11,2,231,15,3,1,1,1121.28,0,1.0051325838220568,1
11,0,40,1,3,16,3,1,1,194.44,0,0.6848894953209638,0
3,0,41,0,5,3,3,1,2,37.72,0,0.5432928139034922,0
13,0,39,1,357,23,3,1,1,1533.32,0,0.5058903885792596,1
13,0,40,1,0,34,1,1,1,241.12,0,0.69934856941534,0
6,0,40,1,0,32,2,1,1,115.695,0,0.5089190454954091,0
14,0,40,2,30,27,3,1,1,279.08,0,0.5568753093773197,0
7,0,40,1,283,17,3,1,1,1232.76,0,0.661398482245365,1
16,0,39,3,142,42,3,1,1,942.24,0,0.7979122808980078,3
10,0,40,1,0,43,3,1,1,562.48,0,0.8459833679205708,3
10,0,40,2,0,24,3,1,1,188.72,0,0.6296182506237266,0
9,0,40,1,5,11,3,1,1,265.32,0,0.6958934062279706,0
12,1,40,0,6,16,3,1,2,120.48,0,0.5096384787100933,0
28,0,40,4,52,31,3,1,1,827.4,0,0.7445219933639099,3
7,0,40,2,481,7,3,1,1,2053.68,0,0.982780473142988,2
12,0,39,1,148,29,2,1,1,1376.415,0,0.8714499777589821,1
6,0,39,2,184,25,3,1,1,1004.24,0,0.7936884097818226,3
3,0,39,0,0,10,2,1,2,45.405,0,0.6250937173149297,0
5,0,40,0,11,7,3,1,2,77.76,0,0.5444639829148205,0
6,0,39,1,382,42,3,1,1,1838.2,0,0.6742191706744265,2
10,0,39,2,9,46,4,1,1,315.975,0,0.7947269733778656,0
11,0,39,2,106,36,2,1,1,788.085,0,0.8852299689207841,3
24,0,38,9,0,41,5,1,1,159.72,0,1.0275521701386412,0
16,0,38,2,24,23,2,1,1,379.62,0,0.6729609845650658,0
4,0,36,1,0,13,3,1,1,119.28,0,1.038180549483192,0
4,0,38,1,0,5,4,1,1,45.325,0,0.6884137734206978,0
6,0,35,2,12,21,5,1,1,123.03,0,0.7549245402561885,0
3,0,38,2,2,1,5,1,1,9.93,0,0.6091615244868525,0
28,0,33,4,0,79,2,2,1,739.485,0,0.7468894627534383,3
9,0,36,4,269,32,3,2,1,1364.04,0,0.6806730063347696,1
5,0,38,1,0,27,3,1,1,156.8,0,0.5505987925987559,0
6,0,37,0,36,19,3,1,2,217.16,0,0.47339921824687375,0
9,0,38,1,173,22,2,1,1,911.385,0,0.6053517972581068,3
7,0,29,2,191,10,3,2,1,822.84,0,0.4582478076860835,3
7,0,28,1,28,67,5,1,1,67.905,0,0.49317068852727,0
14,0,29,0,8,6,3,1,2,65.8,0,0.37347743261476724,0
3,0,28,0,19,2,4,1,2,71.375,0,0.7151260872787206,0
13,0,27,1,17,12,2,1,1,138.465,0,0.47225334897975096,0
5,0,27,1,6,22,3,1,1,160.24,0,0.6116303228879563,0
5,0,20,1,26,13,3,1,1,177.64,0,0.6796151743413691,0
19,0,19,2,83,41,2,2,1,672.885,0,0.5554977313265053,3
15,0,17,1,71,39,5,1,1,244.845,0,0.6188133670551693,0
11,0,18,4,29,18,3,1,1,236.68,0,0.6876319998718352,0
5,0,11,2,213,9,3,1,1,1034.0,0,0.981523456441202,3
11,0,35,0,4,18,2,1,1,231.57,0,0.7407069883301124,0
3,0,36,0,6,5,2,1,2,55.26,0,1.123846759846651,0
13,0,34,0,358,25,2,1,1,1737.81,0,0.5687800170265467,2
13,0,35,0,0,36,1,1,1,251.295,0,0.7594596954215797,0
6,0,35,0,1,34,1,1,1,157.08,0,0.573962300710007,0
14,0,35,1,31,29,3,1,1,290.48,0,0.6039160468320026,0
7,0,35,0,284,19,3,1,1,1244.16,0,0.7602864833975739,1
16,0,34,2,143,44,3,1,1,953.64,0,0.8318305680938959,3
10,0,35,0,0,45,3,1,1,569.88,0,0.8706081601691374,3
10,0,35,1,1,26,3,1,1,200.12,0,0.6769524946399645,0
9,0,35,0,6,13,2,1,1,311.31,0,0.7380031329834905,0
12,0,35,0,7,18,3,1,2,131.88,0,0.5793492493718432,0
28,0,35,3,53,33,3,1,1,838.8,0,0.7627077920865842,3
7,0,35,1,482,9,3,1,1,2065.08,0,1.131003784459345,2
12,0,34,0,149,31,2,1,1,1389.24,0,0.8944420568051106,1
6,0,34,1,185,27,3,1,1,1015.64,0,0.8410491418668653,3
3,0,34,0,0,12,2,1,2,53.73,0,0.8774508985578912,0
5,0,35,0,12,9,2,1,2,100.305,0,0.7922380832041763,0
6,0,34,0,383,44,2,1,1,2080.8,0,0.7057317042201395,2
10,0,34,1,10,48,3,1,1,516.96,0,0.8214566292033162,3
11,0,34,1,107,38,2,1,1,800.91,0,0.9402676412556034,3
24,0,33,8,0,43,4,1,1,270.825,0,1.0732025731427415,0
4,0,31,0,0,15,3,1,1,126.68,0,1.2186374777301827,0
4,0,33,0,0,7,3,1,1,79.92,0,0.8395536656537725,0
6,0,30,1,13,23,4,1,1,212.175,0,0.7967019431152047,0
3,0,33,1,3,3,5,1,1,14.205,0,1.3026862772619687,0
28,0,28,3,0,81,2,1,1,747.81,0,0.7640989165322297,3
9,0,31,3,270,34,2,2,1,1547.37,0,0.7151729377554327,1
5,0,33,0,1,29,2,1,1,189.225,0,0.5975625728598273,0
6,0,32,0,37,21,3,1,2,228.56,0,0.5574489398503324,0
9,0,33,0,174,24,2,1,1,924.21,0,0.6780973915559462,3
7,0,24,1,192,12,2,2,1,938.52,0,0.5596157879354227,3
7,0,23,0,29,69,4,1,1,120.3,0,0.5880240536272694,0
14,0,24,0,9,8,2,1,2,86.85,0,0.5128236264286639,0
3,0,23,0,20,4,4,1,2,78.5,0,1.0589470322756782,0
13,0,22,0,18,14,2,1,1,151.29,0,0.5860490450035782,0
5,0,22,0,7,24,3,1,1,171.64,0,0.6752280243196804,0
5,0,15,0,27,15,2,1,1,212.67,0,0.8250747236024935,0
19,0,14,1,84,43,1,2,1,838.09,0,0.5831132978313879,3
15,0,12,0,72,41,4,1,1,415.2,0,0.642007767837698,0
11,0,13,3,30,20,3,1,1,248.08,0,0.7743857540973618,0
5,0,6,1,214,11,3,1,1,1045.4,0,1.083921573258106,3
15,0,45,2,20,20,3,1,1,270.32,0,0.6620460248439162,0
7,0,46,0,22,7,3,1,2,113.6,0,0.47672121175895127,0
17,0,44,2,374,27,3,1,1,1609.2,0,0.4937359796672527,1
17,0,45,2,16,38,1,1,1,339.955,0,0.6740558387018297,0
10,0,45,2,17,36,2,1,1,201.06,0,0.4961469892253266,0
18,0,45,3,47,31,3,1,1,354.96,0,0.5443015529623803,0
11,0,45,2,300,21,4,1,1,817.9,0,0.6264276334760138,3
20,0,44,4,159,46,3,1,1,1018.12,0,0.779531794758766,3
14,0,45,2,15,47,3,1,1,630.36,0,0.831306430068605,3
14,0,45,3,17,28,4,1,1,165.375,0,0.6128120324690594,0
13,0,45,2,22,15,3,1,1,341.2,0,0.6776855846278907,0
16,0,45,0,23,20,4,1,2,122.725,0,0.4960195836206256,0
32,0,45,5,69,35,3,2,1,903.28,0,0.7353184753355118,3
11,0,45,3,498,11,4,1,1,1330.975,0,0.897308280961865,1
16,0,44,2,165,33,3,1,1,1299.36,0,0.8571898626462201,1
10,0,44,3,201,29,4,1,1,675.075,0,0.7688634311407097,3
7,0,44,0,15,14,3,1,2,108.24,0,0.5632720991385333,0
9,0,45,0,28,11,3,1,2,153.64,0,0.5011637128542539,0
10,0,44,2,399,46,3,1,1,1914.08,0,0.6610425745609656,2
14,0,44,3,26,50,4,1,1,363.4,0,0.7801167226718314,0
15,0,44,3,123,40,3,1,1,776.4,0,0.852456943197231,3
28,0,43,10,16,45,5,2,1,186.675,0,0.9950138880036826,0
20,0,43,3,41,27,3,1,1,413.32,0,0.6563417301281835,0
8,0,41,2,15,17,4,1,1,116.975,0,0.9328200338253656,0
8,0,43,2,15,9,4,1,1,87.75,0,0.6359092723044376,0
10,0,40,3,29,25,5,1,1,151.485,0,0.7343360802393339,0
7,0,43,3,19,5,5,1,1,38.385,0,0.512698868147671,0
32,0,38,5,15,83,2,2,1,815.85,0,0.7381205462026765,3
13,0,41,5,286,36,3,2,1,1439.92,0,0.6660917526771146,1
9,0,43,2,17,31,3,1,1,232.68,0,0.5384200935072039,0
10,0,42,0,53,23,4,1,2,183.15,0,0.4614102642026403,0
13,0,43,2,190,26,3,1,1,886.0,0,0.5827884395733244,3
11,0,34,3,208,14,3,2,1,898.72,0,0.44628710262841953,3
11,0,33,2,45,71,5,1,1,96.36,0,0.47753240628731175,0
18,0,34,0,25,10,3,1,2,141.68,0,0.37342575436354775,0
7,0,33,0,36,6,4,1,2,118.8,0,0.618456287958356,0
17,0,32,2,34,16,2,1,1,223.83,0,0.4571371186524853,0
9,0,32,2,23,26,4,1,1,147.575,0,0.5910790573912078,0
9,0,25,2,43,17,3,1,1,253.52,0,0.6297775666273561,0
23,0,24,3,100,45,2,2,1,758.25,0,0.5478443164629753,3
19,0,22,2,88,43,5,1,1,273.3,0,0.610448398550805,0
15,0,23,5,46,22,4,1,1,195.35,0,0.6539381632447002,0
9,0,16,3,230,13,3,1,1,1109.88,0,0.9182119620520489,1
19,0,41,2,37,19,3,1,1,366.92,0,0.7030412542051437,0
11,0,42,0,22,6,3,1,2,142.2,0,0.698059338557323,0
21,0,40,2,374,26,3,1,1,1637.8,0,0.5599867766245228,1
21,0,41,2,16,37,1,1,1,379.28,0,0.7162713191497142,0
14,0,41,2,17,35,2,1,1,233.235,0,0.5637975085320963,0
22,0,41,3,47,30,3,1,1,383.56,0,0.5913344232680535,0
15,0,41,2,300,20,4,1,1,835.775,0,0.6953768358872144,3
24,0,40,4,159,45,3,1,1,1046.72,0,0.7990510268478181,3
18,0,41,2,15,46,3,1,1,658.96,0,0.8437585783976441,3
18,0,41,3,17,27,4,1,1,183.25,0,0.6531928650529126,0
17,0,41,2,22,14,3,1,1,369.8,0,0.7088711231675564,0
20,0,41,0,23,19,4,1,2,140.6,0,0.5673656931057446,0
36,0,41,5,69,34,3,2,1,931.88,0,0.747920981200325,3
15,0,41,3,498,10,4,1,1,1348.85,0,0.9387635877262137,1
20,0,40,2,165,32,2,1,1,1493.955,0,0.8679024969705841,1
14,0,40,3,201,28,3,1,1,1108.72,0,0.7957125312454421,1
11,0,40,0,15,13,2,1,2,153.945,0,0.7011793522572095,0
13,0,41,0,28,10,3,1,2,182.24,0,0.6561819863264738,0
14,0,40,2,399,45,3,1,1,1942.68,0,0.6863533211385372,2
18,0,40,3,26,49,4,1,1,381.275,0,0.7958726485797665,0
19,0,40,3,123,39,2,1,1,905.625,0,0.8758460816095377,3
32,0,39,10,16,44,5,1,1,197.4,0,1.0060760357465102,0
24,0,39,3,41,26,3,1,1,441.92,0,0.6882802839449312,0
12,0,37,2,15,16,3,1,1,215.76,0,0.9735915857114957,0
12,0,39,2,15,8,4,1,1,105.625,0,0.7249764807848346,0
14,0,36,3,29,24,5,1,1,162.21,0,0.7609697768987064,0
11,0,39,3,19,4,5,1,1,49.11,0,0.7293872655750888,0
36,0,34,5,15,82,2,2,1,848.025,0,0.7499969047848482,3
17,0,37,5,286,35,3,2,1,1468.52,0,0.6931471805599453,1
13,0,39,2,17,30,3,1,1,261.28,0,0.5860080545572743,0
14,0,38,0,53,22,4,1,2,201.025,0,0.5494156210358596,0
17,0,39,2,190,25,2,1,1,1028.925,0,0.643731820996595,3
15,0,30,3,208,13,3,2,1,927.32,0,0.5496834263727376,3
15,0,29,2,45,70,5,1,1,107.085,0,0.5702730824094107,0
11,0,29,0,36,5,4,1,2,136.675,0,0.7588424398253402,0
21,0,28,2,34,15,2,1,1,256.005,0,0.5663954749208016,0
13,0,28,2,23,25,3,1,1,264.72,0,0.6449978366623627,0
13,0,21,2,43,16,3,1,1,282.12,0,0.7180288469366819,0
27,0,20,3,100,44,2,2,1,790.425,0,0.5773597788830689,3
23,0,18,2,88,42,5,1,1,284.025,0,0.632242710192394,0
19,0,19,5,46,21,3,1,1,341.16,0,0.7127125880708827,0
13,0,12,3,230,12,3,1,1,1138.48,0,0.9479480517448466,1
7,0,39,0,0,19,3,1,1,161.24,0,0.6937782944969552,0
0,0,40,0,0,0,3,1,2,0.0,0,0.0,0
9,0,38,0,341,26,3,1,1,1448.12,0,0.4828001907672622,1
9,0,39,0,0,37,1,1,1,211.97,0,0.711153488486282,0
2,0,39,0,0,35,2,1,1,91.845,0,0.48560456968821525,0
10,0,39,1,14,30,3,1,1,193.88,0,0.5477960546845357,0
3,0,39,0,267,20,3,1,1,1147.56,0,0.6720937713621129,1
12,0,38,2,126,45,3,1,1,857.04,0,0.8115685820216012,3
6,0,39,0,0,46,3,1,1,541.28,0,0.8580413357549409,3
6,0,39,1,0,27,3,1,1,167.52,0,0.6303166017675302,0
5,0,39,0,0,14,3,1,1,224.12,0,0.7035557855607241,0
8,0,39,0,0,19,3,1,2,75.28,0,0.4845654566731693,0
24,0,39,3,36,34,3,1,1,742.2,0,0.749663553318787,3
3,0,39,1,465,10,3,1,1,1968.48,0,1.1111595047201983,2
8,0,38,0,132,32,2,1,1,1280.565,0,0.8837519760873814,1
2,0,38,1,168,28,3,1,1,919.04,0,0.8127575351350274,3
0,0,38,0,0,13,2,1,2,21.555,0,0.6261364702769852,0
1,0,39,0,0,10,3,1,2,12.56,0,0.4477674877988538,0
2,0,38,0,366,45,3,1,1,1753.0,0,0.678213826628153,2
6,0,38,1,0,49,4,1,1,280.225,0,0.8051966843685683,0
7,0,38,1,90,39,2,1,1,692.235,0,0.9175280613043713,3
20,0,37,8,0,44,5,1,1,151.77,0,1.0645801119514222,0
0,0,35,0,0,16,3,1,1,98.08,0,1.2200198299234535,0
0,0,37,0,0,8,4,1,1,32.075,0,0.7190585623444462,0
2,0,34,1,0,24,5,1,1,97.08,0,0.7681605398284798,0
0,0,37,1,0,0,5,1,1,0.0,0,0.0,0
24,1,32,3,0,82,2,1,1,715.635,0,0.7518343886380704,3
5,0,35,3,253,35,2,2,1,1438.695,0,0.6856113498712425,1
